w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,Z,Y
0.0,-0.2789396436061296,0.0,-0.14243774514736507,1.0,0.0,0.2649183845479041,0.0,1.0,-0.683660912530607,0,-4.003701445864744
1.0,1.0515813770559674,0.0,0.9679926241498332,0.0,1.0,-0.07130622627134861,0.0,1.0,-0.050484763981639307,0,-3.8578424269513922
1.0,-1.0487463672757213,1.0,-1.6968204162717133,0.0,0.0,-0.5730950064049741,1.0,0.0,-0.3250830205271072,1,-3.2707229958703072
0.0,-1.4709030867139672,1.0,-1.6496967713516482,1.0,0.0,0.15306629138357156,1.0,0.0,-0.08583871718390441,1,-3.346482974150879
0.0,-0.38145918928114264,1.0,-0.50778317468692,0.0,0.0,-0.3430247688223057,0.0,0.0,1.6452928591766824,1,-4.72493688615963
0.0,-0.0283643582236985,1.0,-0.20057991799375813,0.0,1.0,-0.586778237163622,0.0,0.0,0.02884611667183559,1,-4.091554844229263
1.0,-0.992411784323888,0.0,-0.45999594703572066,1.0,0.0,0.6391944903585478,1.0,0.0,-1.3523385240462633,0,-2.080376526685527
1.0,-0.4807168477278173,1.0,1.3851792552393238,0.0,1.0,0.7942994949520564,0.0,1.0,1.6506592499978072,0,-4.088007633405076
0.0,0.055599877905553666,0.0,1.4447800816532406,1.0,1.0,0.9173927078589429,0.0,1.0,-0.7450124802671586,0,-4.898868789406904
1.0,-0.19900769134884866,0.0,0.51940808182173,0.0,0.0,1.3561165324736564,0.0,1.0,-0.1411619977604229,1,-3.822034141918916
1.0,-0.6196678846325459,1.0,1.5899868051047403,1.0,0.0,-0.09007322791736379,0.0,1.0,-1.488789193028804,1,-5.29368185341149
0.0,1.3893593779420255,1.0,1.1660469604493178,0.0,1.0,1.104148034632313,0.0,1.0,0.7536568359975319,0,-5.588827988920366
1.0,-0.3913240809964412,1.0,-0.7425170790258105,0.0,0.0,0.16562227353342665,0.0,0.0,-0.9702192587549829,0,-3.774534069323755
1.0,0.33462517084395543,0.0,0.25851504359583677,0.0,1.0,-0.31185825066909295,1.0,1.0,1.7610850876775341,1,-2.6573184023088743
0.0,0.9815822176673973,0.0,-0.0656524311970629,0.0,1.0,0.9954239498336065,0.0,1.0,-0.6056181307220256,0,-4.537009924493854
0.0,0.6580499224021984,0.0,-1.0420377819080477,0.0,1.0,-0.5863165284302179,0.0,0.0,1.9539128151754614,0,-2.823022054971591
0.0,1.4754229157674599,1.0,0.4513842370218224,0.0,1.0,-0.6497813822099537,1.0,1.0,0.11570869768225568,0,-5.136253142731712
0.0,0.48188595102333326,0.0,0.7846861070382867,0.0,1.0,1.3337771463866273,0.0,1.0,0.5306668750486909,0,-4.364416380665756
