w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,Z,Y
0.0,1.2706046186534574,1.0,0.8012823408746976,1.0,1.0,1.2565749410804257,0.0,1.0,-0.7001145120773662,0,-5.233649714794512
0.0,0.41900933630908505,0.0,-0.4807361891003425,1.0,1.0,1.7655443701953517,1.0,0.0,-0.2854019220157753,0,-3.6936762283796996
1.0,0.10969711014701485,0.0,-0.2397241471457368,0.0,0.0,2.500467847668554,1.0,0.0,0.12924048947100483,1,-3.4135513845007748
1.0,-1.9326149240509232,0.0,0.33396069010223606,0.0,0.0,0.3655428916751898,0.0,1.0,-0.33885891382438865,1,-4.048578797693071
1.0,-1.437253548922347,0.0,-0.7530396354872072,1.0,0.0,-1.389067188213183,0.0,0.0,-0.1944652036774254,1,-3.678581564374734
0.0,-0.15870845529611202,1.0,0.847992198372493,1.0,1.0,0.35609765847465047,1.0,1.0,-0.0011145618100604647,1,-4.080563272687832
0.0,0.3870840883595136,0.0,-0.11315476991093586,1.0,1.0,-1.4082001177988153,0.0,0.0,0.6680226193093664,1,-4.875531043951761
0.0,0.5375524693373711,1.0,0.4552748772816119,0.0,1.0,1.359512299996535,1.0,1.0,-0.2512706660204506,1,-4.858411932688752
0.0,0.6019777859235635,1.0,-0.8611270862796759,1.0,1.0,0.20345640892647418,0.0,0.0,0.6941318287813775,1,-4.604862304349585
0.0,-0.6368542675815873,0.0,-2.1974931919615974,1.0,0.0,-0.7274646768731529,1.0,0.0,1.6343544186389078,0,-2.3333802892935216
0.0,-0.0629978818803058,1.0,-2.3862966653864803,1.0,0.0,-1.78782523273196,1.0,0.0,1.8690023828237654,1,-3.3217021481092894
0.0,0.5225460944510166,1.0,1.441737269361659,0.0,1.0,-0.07048214727180832,0.0,1.0,0.9516752911092293,1,-5.031956677606635
1.0,1.0910563182904567,1.0,1.8107788911840663,1.0,1.0,2.109867356859288,1.0,1.0,2.272444970336845,1,-3.920044650267197
1.0,-0.03846190084937761,1.0,2.3778714111106365,0.0,0.0,0.2383798353589545,0.0,1.0,1.403785944148025,1,-4.700437937470956
1.0,-0.11966329112992018,1.0,-0.825610966721451,1.0,1.0,0.8108939777738118,1.0,0.0,-1.9396116766983456,0,-4.108826658560425
1.0,-0.9399902727139541,1.0,0.4064015222126053,0.0,0.0,-0.25582979021070484,1.0,1.0,2.13926381054744,1,-3.648309034889713
0.0,-0.6912985922195748,0.0,-0.5421813874272218,0.0,0.0,0.021895430124504924,0.0,0.0,0.6509695031771302,1,-3.4759702096546707
0.0,1.0998672561606893,0.0,1.1846650412992932,0.0,1.0,-0.4590407031095736,1.0,1.0,0.9907011751868159,0,-3.6708244078018053
1.0,-1.1037999471563154,0.0,-0.5138435197611155,0.0,0.0,1.3179124851327368,0.0,0.0,0.32198997602720264,1,-3.3473063925357973
0.0,-0.38103730268063907,0.0,-1.1782482111722983,1.0,0.0,-1.9280514777512974,1.0,0.0,1.2233659185783734,1,-2.8152530477171003
0.0,-1.1516036266564227,0.0,0.04740624916215742,1.0,0.0,-0.6779612746053275,0.0,1.0,-0.06291082805983488,1,-3.440275264934719
1.0,-1.0319944628578936,0.0,-1.7402081123537227,0.0,0.0,1.1549821709021004,0.0,0.0,0.6052737881246482,1,-3.1662722212711
1.0,0.9058470260811913,1.0,-1.0125195351476128,0.0,1.0,0.5623013661979599,1.0,0.0,-0.8253056500701176,1,-4.52802663633288
1.0,-0.4309276858135115,1.0,-0.49055041186410725,1.0,0.0,-1.5328818559265809,1.0,0.0,0.15543556752156662,0,-3.3665205245413325
1.0,2.015231580647864,0.0,-0.6487526587703225,0.0,1.0,-0.71760320841067,1.0,0.0,0.13996872351357892,0,-3.1896368628520966
0.0,0.49827337607316713,1.0,1.6184582955794586,1.0,0.0,-1.9419677407670581,0.0,1.0,-0.5468493954493234,1,-5.951182156682036
0.0,1.7752548131456425,1.0,0.5150587479151632,0.0,1.0,1.336057633338989,1.0,1.0,-2.6020261246488565,1,-5.92647955919487
0.0,-0.7431567958572114,0.0,0.06784049870492138,0.0,0.0,0.5371949892659271,1.0,0.0,-0.24402065412676396,1,-3.700769711890067
0.0,0.4912875139865374,0.0,1.2806439283274145,1.0,1.0,-1.0076218382620274,1.0,1.0,-0.45142205852375555,0,-4.11271195333927
0.0,-0.9969830462435362,0.0,1.4790807948124782,0.0,0.0,1.2293428294988145,1.0,1.0,0.9122522227684541,1,-3.210445164164779
0.0,0.14241255516840812,1.0,-1.0672092611982997,0.0,1.0,-0.2886656304988405,0.0,0.0,-0.9344226967291993,1,-5.206166022058139
1.0,-1.5010483416255234,1.0,-1.63781839545652,1.0,0.0,0.6937763179426067,0.0,0.0,-1.6025179111537393,1,-3.9999561578629605
0.0,0.5824561204612893,1.0,0.685856672724721,1.0,1.0,0.919830691348093,1.0,1.0,-1.7626769378390674,1,-4.964310925083646
1.0,1.4210430132801193,1.0,0.32711250804569897,1.0,1.0,0.6452493994545834,1.0,0.0,-0.7035132374078787,0,-4.032412183132106
0.0,-1.7093302652814555,0.0,0.8202281879549328,0.0,0.0,-0.047553537473604114,1.0,1.0,-0.5115697740453172,0,-2.9636600342043855
0.0,-1.6088362650963366,0.0,-1.1993230009825047,1.0,0.0,-0.2959860930504153,1.0,0.0,-0.43592334205252464,0,-2.0383228249752396
1.0,1.2793792854402397,0.0,-0.30572158751687073,1.0,1.0,0.5513275750589557,0.0,0.0,0.430013405544262,0,-3.848800411108035
1.0,-0.4137376740226946,1.0,-0.29710891866266154,1.0,0.0,-0.37398904811284167,0.0,0.0,-0.10269159996488324,1,-4.289175409296922
0.0,-0.2627029689518235,0.0,0.08206734308268473,0.0,0.0,-1.1080959978973333,1.0,0.0,0.18152276243240356,0,-3.2433166906200017
0.0,0.6353961792646574,0.0,1.7928671627636448,0.0,1.0,0.8441400243230672,0.0,1.0,0.13634159174245342,0,-4.5932213151758
1.0,-0.05329316109635086,1.0,0.10701669803496651,1.0,1.0,-0.5066958970611702,0.0,0.0,-0.3126385984380716,1,-4.329889255026949
1.0,2.2581234642471695,0.0,0.13276711156925874,1.0,1.0,2.1777296794431655,0.0,1.0,-0.8734652547794927,1,-4.710172271717079
0.0,0.5862418065946657,0.0,-0.6266018397351609,1.0,1.0,1.1377337826602139,0.0,0.0,0.010531132744258284,1,-4.084430399550443
0.0,1.0266076337320982,0.0,-0.21523428032050892,1.0,1.0,-0.6503209278336594,1.0,0.0,0.03455346716458261,0,-3.588978036111442
0.0,-0.16081514273527228,0.0,-1.0997724886324214,1.0,1.0,-0.07355876135216369,1.0,0.0,-0.414895193381152,0,-2.8437111144607874
1.0,-0.6715371343748198,1.0,0.13968543657620336,0.0,0.0,0.45853489268882697,1.0,1.0,0.041035807282616535,1,-4.012846912556953
1.0,0.3139436186985337,0.0,-0.11465352878416228,0.0,0.0,-0.23938227405396412,0.0,0.0,0.4230433583527489,1,-3.7695407268642533
0.0,0.5555617976036691,1.0,-0.10426687583134348,0.0,1.0,-0.6217075429444817,1.0,0.0,1.264293099226338,0,-3.5258318995350386
0.0,0.010784804681620002,0.0,0.7666499973149008,1.0,1.0,1.4004198309213827,0.0,1.0,0.41529381205813687,0,-4.049954412146674
1.0,0.6513518626518114,1.0,0.9041960036047484,1.0,1.0,1.2965247570638048,1.0,1.0,1.6937930144421682,1,-3.6187103285541458
1.0,-0.6691097690428384,0.0,0.5940217108040222,1.0,0.0,-0.581495461258795,0.0,1.0,0.8290277665572793,0,-3.1710853058611495
0.0,-1.4178339094021235,0.0,0.5895590354444168,0.0,0.0,-1.297526205128844,0.0,1.0,-1.274646553019172,1,-4.3131112031661445
