w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,Z,Y
1.0,0.26094523909380707,1.0,-0.21340987408338583,1.0,1.0,-0.7848038793306223,1.0,0.0,-0.7484166182151413,0,-4.0858724029020665
0.0,1.3783980930773447,0.0,-0.4119677040839308,1.0,1.0,0.18861207500730648,1.0,0.0,-0.1948842885761941,0,-3.7959877113897407
0.0,-1.3549676781190263,0.0,0.37395921004243377,1.0,0.0,-1.0169343920334704,1.0,1.0,0.00015573878010199558,0,-3.122711564273316
1.0,0.45790321039572957,1.0,1.8795305292628433,1.0,1.0,-1.4294377442045378,1.0,1.0,-0.6408015286014496,0,-4.287291652508241
0.0,-0.6465823886526871,0.0,-0.6150810654524985,0.0,0.0,1.886917819621365,0.0,0.0,1.128435778533829,1,-3.37129618365951
1.0,-1.0965269432609612,0.0,0.5017555062539245,0.0,0.0,-1.1108045543236689,0.0,1.0,-0.7455498380047919,1,-3.8627712122172158
1.0,-0.2726443257317924,1.0,-1.7662177612910872,1.0,0.0,0.7863966560749035,1.0,0.0,0.9829227595514856,1,-3.4948727635119274
1.0,-1.7615005576689147,0.0,1.2456513669618674,1.0,0.0,-0.49481479281407664,1.0,1.0,-0.02328941160893979,0,-2.753917171251864
0.0,1.705433511026446,0.0,-0.3234002881048633,1.0,1.0,-1.0825289466870223,0.0,0.0,0.7241714558826902,0,-3.760616976481592
0.0,0.6165336499493089,1.0,-0.13734725983027882,1.0,1.0,0.6621756368575703,0.0,1.0,-0.18678669327925065,0,-4.629121595035762
1.0,0.07498371081278055,0.0,-1.5927726503519022,1.0,0.0,0.3362584522518104,1.0,0.0,-2.0806657267495567,0,-3.594966646203448
0.0,-0.1594471671624686,1.0,-0.6481765352498767,0.0,1.0,0.2495106793777703,1.0,0.0,0.21846042480973354,1,-4.035392153713862
0.0,0.4486904982221188,0.0,0.42058493494213284,0.0,0.0,-0.11086060763326964,0.0,1.0,0.40556235170044924,0,-3.718874006127718
1.0,-1.3163072295954223,1.0,0.14945969267584308,1.0,0.0,0.2310542445159366,0.0,1.0,0.2705227992869061,1,-3.9206243560182585
0.0,-0.5435595255502119,1.0,0.04649398427108254,1.0,0.0,1.3967977884131961,0.0,1.0,-0.7461219436900028,1,-5.173402086038755
0.0,-0.5488386915909916,0.0,-0.26397177614203926,0.0,0.0,-0.3470976927096631,0.0,0.0,1.528521788477847,1,-3.513757074097831
1.0,-1.1982813895520035,1.0,0.6441233622050243,1.0,0.0,-1.4687215625618133,1.0,0.0,0.3994968345879518,1,-3.615683442740433
1.0,0.5880973218622885,1.0,0.7993421507039,1.0,1.0,0.43266004000975244,0.0,0.0,1.2024414219866595,0,-4.538077982467444
0.0,-0.8308001674671247,1.0,0.3664533627801027,1.0,0.0,0.872849203743304,0.0,1.0,0.5534668434916995,1,-4.925722853105785
1.0,-0.09313555981756864,1.0,0.949916481099752,1.0,0.0,1.0960661498748203,1.0,1.0,0.4947645854781896,1,-4.569121771490205
0.0,1.9065014407192602,0.0,0.056220198530991035,0.0,1.0,-1.635580386068209,1.0,1.0,-0.3450076795717822,1,-4.5382043405419985
1.0,2.3286177893202487,0.0,-1.2560503781023744,0.0,1.0,0.1857270459244903,1.0,0.0,-0.8400911647542247,0,-3.7578671749867123
1.0,-0.915272320986999,0.0,-1.1551570888441893,1.0,0.0,0.14283962428849983,1.0,0.0,0.49172548166431285,0,-2.3220003290886293
0.0,-1.1260521600220177,1.0,2.9394625328503663,1.0,0.0,0.5613736874139071,0.0,1.0,0.07283656447818038,0,-4.579624014085032
0.0,-0.0791565724058154,0.0,0.9924957146187122,1.0,0.0,-0.13392542488347914,0.0,1.0,-1.0118305050773573,0,-4.577482198756006
0.0,1.4360375760857027,0.0,0.10220697040326537,1.0,1.0,-0.6211031071598483,0.0,0.0,-1.0381701510214896,0,-4.445274818932637
0.0,-1.276373113726668,0.0,-0.28974366582803307,0.0,0.0,-0.12839553515905386,0.0,0.0,1.534912673704073,1,-3.461260558887494
0.0,0.18278291970373564,1.0,0.5161932140158235,1.0,0.0,0.5731144454899075,0.0,1.0,0.35825753810043787,0,-4.868995252540345
0.0,0.6079566083719413,0.0,0.4656139771133741,0.0,1.0,-0.4513586532024543,0.0,0.0,-0.15759120090017936,0,-3.4838126358375385
1.0,-0.18599549465144496,0.0,0.42591154546985205,0.0,0.0,-1.6623263837276423,0.0,0.0,-1.0255900333266033,0,-3.9588334651559185
0.0,0.8338740626803124,0.0,-0.43656465940970524,0.0,1.0,1.7572776592518458,0.0,0.0,-0.2535084156549491,1,-4.174913052779882
1.0,0.005532855912873714,1.0,0.5765275454873723,1.0,0.0,-0.7761096622783883,1.0,1.0,-0.10216426321640046,1,-3.755024006103136
0.0,-1.839250466062644,1.0,0.9294049126697151,1.0,0.0,0.5891988728530203,0.0,1.0,-0.2578412893408416,0,-4.636622332362757
