w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,Z,Y
1.0,-0.9306748925139573,1.0,0.49302238149564437,1.0,0.0,1.838225002434364,1.0,1.0,2.2789648452931406,1,-3.2223094604307776
0.0,0.027127283052548096,0.0,0.26382347184623206,0.0,1.0,1.6823294801714601,0.0,0.0,1.6550249262065213,1,-3.8630796839830954
0.0,0.76899903001585,0.0,0.7736109304390343,0.0,1.0,0.32119593384683603,0.0,1.0,-2.3430137166273965,1,-5.21921244935641
0.0,0.06064628677485948,1.0,-1.2127958713753129,1.0,0.0,0.14915552420366268,0.0,0.0,-0.8798450385829091,1,-5.0245803518748255
1.0,-0.007768847042976951,0.0,0.5415437014419618,0.0,1.0,0.7124282931036594,1.0,0.0,0.4623701259683511,1,-2.7262619769661898
1.0,0.33660316605376184,0.0,0.5810897252198083,1.0,1.0,0.5559749431356646,1.0,1.0,-0.0697180761646681,0,-2.7049454784557025
0.0,-2.186762035136046,1.0,-0.559362972844605,0.0,0.0,-0.4768421714201113,0.0,0.0,-2.911644257272598,1,-4.437310585062408
0.0,0.8265683282599842,0.0,2.299813605645138,1.0,1.0,-0.6110591944373507,0.0,1.0,-0.008919251765941332,0,-4.918491260995576
0.0,-0.36786353812644795,1.0,-0.63373888864444,0.0,1.0,-1.833142369710213,1.0,0.0,-0.8579363943476773,1,-4.602780209878791
0.0,0.039674966917748036,0.0,0.5390865347263522,1.0,1.0,-1.0319030530660793,1.0,1.0,-1.0118205684044053,0,-3.4314267360428206
0.0,-0.05642068872653285,0.0,-1.1260141355414823,1.0,1.0,-0.3847239612704657,0.0,0.0,-1.2105086519094541,1,-4.908110231861924
0.0,-0.16830588031957786,0.0,0.4109002913484265,1.0,0.0,-0.6529597446316878,0.0,0.0,-0.6547227177037079,1,-4.419711441998314
1.0,-0.5645311984714183,0.0,-0.681838981928655,1.0,0.0,-1.935233460641482,0.0,0.0,-0.0735419872837578,1,-3.918855098504373
0.0,0.27300494916957513,0.0,-1.9570885326111966,0.0,1.0,0.4340266072018637,0.0,0.0,0.40868675567879353,0,-3.337981113445812
0.0,0.9091727104126364,1.0,-0.1696226372490096,0.0,1.0,-0.23677864883473398,1.0,0.0,0.7584186277288115,1,-4.56024589312788
1.0,-0.09740771811200837,1.0,0.0940452169340213,1.0,1.0,1.106956670977464,0.0,0.0,-0.7569987538150937,1,-4.667036051664915
1.0,-0.557246540435124,0.0,-1.6333068461705336,0.0,0.0,-1.2573868082241135,1.0,0.0,1.2980812683077738,0,-2.2491436668758724
1.0,-0.30023087889345373,0.0,0.4326409794926798,1.0,0.0,1.036629263905874,0.0,0.0,-0.23720590514835535,0,-3.5348407546777656
0.0,0.2425324942538427,0.0,0.28366097791879896,1.0,0.0,-0.23836926744411027,0.0,0.0,0.8607786122160205,1,-4.061016980347494
0.0,1.781502195928214,1.0,-0.13099651773580318,1.0,1.0,-1.7152236537771717,1.0,0.0,-0.1763685660339644,0,-4.507155173764561
0.0,0.24273171819239925,1.0,-0.5497332303569837,0.0,1.0,0.676705940494763,1.0,0.0,-0.382764872573687,1,-4.039765838131266
1.0,-0.7652135968383511,0.0,0.304162219828229,1.0,0.0,-0.0961185685375113,1.0,1.0,1.2746186144299252,1,-2.734493231690167
1.0,-0.6442290693502258,1.0,0.09872005180239164,0.0,0.0,0.6474512682324706,0.0,0.0,0.9299846407495648,1,-4.494440022231853
1.0,-0.17358730658704621,1.0,-0.2098598632790332,1.0,1.0,0.4812566885914628,1.0,0.0,0.6313949643800553,1,-3.902495951033818
0.0,-0.4668512152106076,1.0,-0.35078390521965613,0.0,0.0,-1.1904783831748036,0.0,0.0,1.4915990854823487,0,-4.222513866851742
1.0,1.1906221598526237,1.0,1.2695528122959443,0.0,1.0,0.567217884618266,1.0,1.0,2.1174107187465756,1,-4.671690899601299
0.0,0.056314407333967316,1.0,0.6603115184182974,1.0,0.0,-1.7811130688798182,1.0,1.0,1.3973069938754181,1,-4.411880819075118
