x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,Z,Y
0.29020203655193194,0.3070497515779603,0.2515969804470376,389.93765168361244,0.21909241473010407,0.9012662416899885,0.42012372470083653,-0.5026144868653039,-1.2923338471485755,0.40912510596477664,0,219.26669048730392
0.5144992663341081,0.5349455357863739,0.21659807812924955,516.6065456861037,-1.7374179538747443,1.5035058991591206,-1.2022287307785593,-0.44420745270511824,0.33511638728648596,0.7234531007794754,0,177.54014548828775
1.1796707216182445,0.16504909208188762,0.14621578611832511,381.81489441659375,0.34921762078248675,-0.67061013960217,1.4791331425501004,-2.001751354388874,-0.0656167627783937,0.37573340131686267,0,204.6667428349649
0.2308603101545474,0.5397345634973434,0.17590827152506588,444.0883314298782,0.5730776856496284,0.803547469126059,-0.8476590315965262,-2.081653208487895,0.006205971137635583,-0.8037080260036372,1,221.772702054662
0.48475151350899703,-0.44118991782392103,0.21457573211137382,406.6935597123211,-0.04690089982352945,-0.4853543352647051,-0.37925954130898876,0.9462888005759267,0.4925318331115887,-0.6591329021360378,1,226.72133497062424
0.5615685864361069,-0.3413879398366498,0.21700633804284492,331.09816010329433,-0.8612057070476865,0.6513992485250076,-0.0008610617723743733,0.5183595412528978,0.6589599933057388,-0.8789574564594858,0,209.18210447379374
0.9440856927564026,0.09495678514371741,0.19402854408603623,419.35040377100717,-0.6148154516201191,1.1913655754662684,-0.402765007936461,-1.172382635185799,0.5239567909931093,-1.405714626520512,0,193.4357637106177
0.9794966498299389,0.2367012853349251,0.23737770749737594,460.7370684125951,0.32913328420558324,0.1309463089377235,-0.4543059331546109,1.5632983504236488,0.8870990276769904,0.80777014490588,1,259.0719381828073
0.30940960224915487,0.8383394322874439,0.21699271948289348,503.7924264423892,1.2900503028769195,0.6136650794317013,-0.12533315923233965,0.28729182052317515,-0.39346104963477563,-0.9308439203780828,1,230.9445699530463
0.5188387299012738,0.3776477277912018,0.21445286518832887,385.59553851659325,-0.6991218485993902,0.414877332389753,0.9444120510299927,-0.7998906621382639,-1.005839749068455,0.010325862145502185,1,192.7704618590788
0.8609320049726854,0.03805548241733648,0.2362628707671197,436.6287429092555,1.7862693211132932,-0.9476008600929189,-1.1477850461211223,0.09699346314959463,0.6777126953958087,1.2261085751682808,0,180.56480339406113
0.48447324477033055,0.18430671209862673,0.2165523912061406,464.5645592928765,-0.3713426391286016,0.06088938079652419,-0.2918276738630769,1.387323554381416,0.8674221215685598,-0.42883205963596055,0,191.09989278344804
