w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,Z,Y
0.0,-1.5982367798625,1.0,0.6315310535000269,0.0,0.0,0.2714155966838567,1.0,1.0,-0.5057025374827707,1,-4.037492856928647
0.0,0.9489249138975612,0.0,2.116124281367865,0.0,1.0,-0.22714661134686534,1.0,1.0,0.350431242555653,0,-3.7082019933929535
1.0,0.057227323562812786,0.0,-0.15072115785360896,1.0,0.0,-0.404793475864,0.0,1.0,-0.5908133401363634,0,-4.098439733324131
1.0,-1.9523640508518236,0.0,0.7995675600277148,0.0,0.0,2.1065521641572977,0.0,1.0,1.8005322340553005,1,-3.1431608623184983
1.0,0.3927658479186342,1.0,-1.482003621222884,1.0,1.0,1.8323306894370446,1.0,0.0,-0.48105779174051927,1,-3.820331358799837
0.0,-1.5618993238259686,0.0,0.02082301258687656,1.0,0.0,0.02734161426752234,0.0,0.0,0.6499256346612409,1,-3.478406725918992
1.0,0.11658285532996526,1.0,-1.0006683315435463,1.0,0.0,-0.12775580804334166,1.0,0.0,0.8716351168647729,1,-3.7058132212815935
0.0,-2.757112846998388,0.0,0.8865362411474103,0.0,0.0,-1.2862875319012497,0.0,1.0,1.0705137627435102,0,-3.1123575114988147
0.0,0.9685190731153609,0.0,-1.3072073977980119,1.0,1.0,0.3156274669678478,0.0,0.0,0.19974069558942384,0,-4.2188703434228065
1.0,0.9922366435305869,0.0,0.9021974489140842,1.0,1.0,0.045109794236862295,0.0,1.0,-1.2703078765561338,0,-4.917969291431235
1.0,-0.8999842211113879,0.0,0.6260561808691256,0.0,0.0,0.8387936330418907,0.0,1.0,-1.903052815281102,1,-4.05878916665284
0.0,1.1585194778617782,1.0,0.324288871338789,1.0,1.0,0.36123456990948355,0.0,1.0,-0.40790499980937783,0,-5.818205865046871
1.0,-0.7896903311369677,0.0,0.4899921586556969,1.0,0.0,1.9148928478177645,1.0,1.0,-1.8563335372761607,1,-3.683758532845245
0.0,0.8856812482187079,1.0,1.1831823085652642,1.0,1.0,1.1124036070039802,0.0,1.0,0.20780597484925645,1,-5.509656472670285
1.0,2.023260135822229,0.0,-0.3660210761194206,1.0,1.0,0.6330231627751831,0.0,0.0,-2.26296999581054,0,-4.912429270505304
1.0,0.4764091012070248,0.0,-0.24487213742061725,0.0,0.0,1.3648781114592068,0.0,0.0,-0.5457633851881294,1,-4.132203734582184
1.0,-1.9879898059725065,0.0,0.12301890148053823,0.0,0.0,-0.0007814574736130793,1.0,1.0,0.43813440695875033,1,-3.038307614450737
0.0,0.5197501838673199,1.0,1.6118824774088032,1.0,1.0,-1.0559321769597374,0.0,1.0,-1.1737328801649665,0,-5.865297194148858
1.0,-0.21642790163084916,0.0,-0.07192913165110863,1.0,1.0,0.3650024130195996,0.0,1.0,-0.721081744951841,1,-4.367389096404595
0.0,0.05480827202813796,1.0,-0.7123355733101991,1.0,1.0,-1.1296785667900833,0.0,0.0,0.5845010328127205,1,-4.986216603376521
1.0,-1.1788974314063678,0.0,0.34176503851213746,0.0,0.0,-0.1735163985256696,1.0,1.0,-0.1345901896445439,1,-3.399963093201457
1.0,0.6495948011645217,0.0,0.9046100346092304,1.0,1.0,0.01667881409226236,0.0,1.0,-0.28351294597861737,1,-5.056642879403722
0.0,0.8914100809528289,1.0,1.1505864813215587,1.0,1.0,1.2220100021950735,0.0,1.0,-0.9478403306220976,0,-6.0008724158969
0.0,-0.11793321133050776,1.0,-0.1607678297198171,0.0,0.0,-1.030087841248723,1.0,1.0,0.8582585486036568,1,-4.367932042964499
