w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,Z,Y
0.0,0.23182123631578758,1.0,0.6443424885441106,0.0,0.0,-0.22945099071101158,1.0,1.0,1.0116935925882156,0,-4.277988757294802
1.0,0.030288875230599296,0.0,0.46891694157924935,1.0,1.0,-0.15183517532644963,1.0,1.0,-1.6457651471254044,0,-3.935346657680322
1.0,-2.4241172126018133,0.0,1.5655745848091953,0.0,0.0,-1.7381569994138049,0.0,1.0,0.2396322675451228,0,-3.438717762733099
0.0,-0.38403995185103,1.0,-1.0411721419637396,0.0,0.0,0.6454742338709434,0.0,0.0,2.0316043502849115,1,-4.300350162384608
1.0,-0.32958293099416974,1.0,-0.5070847230979711,0.0,1.0,0.5446205454202339,0.0,1.0,1.4893849494404603,1,-4.126740787724613
0.0,-0.09711589314683404,1.0,-0.28303190006897233,0.0,1.0,0.5538620236798144,1.0,0.0,0.576920509521925,1,-4.657596227996823
0.0,0.0889564410041633,1.0,0.8269955993285533,0.0,1.0,-1.0602284572431924,1.0,1.0,0.4357195948186588,0,-4.1140045684260755
0.0,-0.1709977246660435,0.0,-0.7587494918893943,1.0,0.0,-0.3235621404348827,0.0,0.0,-0.28010743747435757,0,-3.8973956798389398
1.0,-1.5210762576274335,1.0,-1.257784174137101,1.0,0.0,0.10302331737761171,1.0,0.0,0.9150025382580564,0,-2.5085361681022507
0.0,-0.10173212931344765,1.0,1.0083197640862784,1.0,1.0,0.8060603621686254,0.0,1.0,1.015746400986385,0,-5.000341163668652
0.0,0.7953037966278317,1.0,-0.5233232835825856,0.0,1.0,-0.5780948063981397,0.0,1.0,-1.2793289410868571,1,-6.179117787565282
0.0,-0.6464042360498452,1.0,0.7647096958815478,0.0,0.0,1.341120827979651,1.0,1.0,0.5634218466549429,1,-4.390361404171489
0.0,-1.3781406075561564,1.0,-1.5488757716389412,1.0,0.0,0.0017146202293222583,0.0,0.0,-0.6922566711917928,0,-4.266633849453244
