w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,Z,Y
0.0,0.4107264091593187,0.0,-2.3335027972279088,1.0,1.0,-0.27926157530788814,0.0,0.0,-0.14977747705575847,0,-3.73670309960939
1.0,1.489438312402336,1.0,0.16689640104916645,0.0,1.0,0.4680198255951158,1.0,1.0,1.537570676673761,1,-4.313511849777549
1.0,-1.1625501446801931,0.0,-0.9272636055763709,0.0,0.0,0.4787056334075948,0.0,0.0,-0.6776469195608171,1,-3.8093873279920265
0.0,-0.3051474296301262,1.0,1.1981408865368672,0.0,0.0,-0.7967961560015334,1.0,1.0,-1.1938713054078727,0,-4.696790485715094
1.0,-0.6987417703100736,1.0,-0.8122319905413057,1.0,1.0,-1.0080014242062958,1.0,0.0,0.40258956184445455,1,-4.0909049605339876
0.0,1.1170766530595506,0.0,1.023863162239452,0.0,1.0,0.4417720830544505,1.0,1.0,-1.0654875377904611,0,-4.1251709802358025
1.0,0.27917492118223963,0.0,1.5567358691508062,1.0,1.0,0.5583552814076254,1.0,1.0,-0.2957263696347487,0,-3.9768335489030786
0.0,-0.9593552408599242,1.0,0.6959357822882152,1.0,0.0,-0.9387638943752845,1.0,1.0,-0.524001038392703,0,-4.222541860196831
1.0,0.15305306648036415,0.0,1.9975860753911985,0.0,1.0,0.20967323668046897,0.0,1.0,-0.6343798156591236,1,-4.831622892107956
1.0,0.8851615673647423,1.0,-0.7808602679393775,1.0,1.0,-0.7013044072049275,1.0,0.0,-1.0267014312112792,1,-3.8321116546888527
0.0,-0.5854690360822635,0.0,-1.3560264711738188,1.0,0.0,0.9191337361382664,0.0,0.0,-0.4322171157600362,1,-3.638600541346416
1.0,-1.0180005213224774,0.0,0.9198181610072207,1.0,0.0,-0.6619382491684702,0.0,1.0,0.7622348013623145,0,-3.5519478327782927
1.0,0.7417246320693006,1.0,0.11321418683201834,1.0,1.0,0.5885849228127306,1.0,0.0,-0.5267207581700457,1,-4.272622716427748
0.0,0.23185270496251745,1.0,-1.1603246581225202,1.0,1.0,0.5790788791484913,1.0,0.0,-1.5896817723420533,0,-4.684093098210051
0.0,-0.2637767859254373,0.0,0.6707727182446442,1.0,0.0,-1.1241678941607334,0.0,1.0,-0.7309068152076239,0,-4.383815561209958
1.0,0.706244087941865,0.0,0.8298456487969981,0.0,1.0,0.11390586932911897,0.0,1.0,0.7157871384109454,1,-4.393496326664787
0.0,-0.018038370627314768,1.0,-0.35655762825426623,0.0,1.0,1.4543182000696568,1.0,0.0,-0.2845946349164311,1,-4.985493215897085
0.0,-0.9702954938927967,0.0,0.16055780565357902,1.0,0.0,0.5542436160242576,1.0,0.0,-1.3416163534098944,1,-3.405793337696202
1.0,-0.25743666314422203,1.0,1.1631220278913807,1.0,0.0,-0.8758860968706718,0.0,1.0,1.487254852843263,0,-4.574387148621974
1.0,-0.3400489660790866,1.0,1.3157865394199841,1.0,0.0,0.6865434219258586,0.0,1.0,1.9599477735367479,1,-4.334726395913892
