w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,Z,Y
0.0,1.627364183381695,0.0,-0.530849671019841,1.0,1.0,0.7437746177450972,0.0,0.0,-0.36881379308626205,1,-5.434067011206333
1.0,-0.1689143651963042,0.0,-1.6063314332471137,1.0,1.0,1.2608810639046135,1.0,0.0,-0.620233644182672,1,-2.5149586869168115
0.0,-1.0417818771283824,1.0,-0.7910044870679319,0.0,0.0,-1.1783831691375053,0.0,0.0,-0.5009082909930903,1,-4.442621383043888
0.0,-0.3146418991115036,0.0,-0.5306190074594034,0.0,0.0,0.46901664333306675,1.0,0.0,0.43236147761719534,1,-2.747128273864652
0.0,0.5546340387203507,0.0,0.46360451091223814,0.0,1.0,-0.9611365849479249,0.0,1.0,0.8930139219995286,1,-4.381108358084629
0.0,0.06450353574227306,0.0,0.20893857902666924,1.0,1.0,0.24967797059606578,1.0,1.0,-0.158928630684989,0,-3.5671582148744108
1.0,-1.5857586543544664,0.0,0.8789474149271401,1.0,0.0,-2.8229729832838992,0.0,1.0,-0.40503752058977044,1,-4.105314457041012
1.0,-2.1247894744329465,1.0,-0.221928567674315,0.0,0.0,-1.4310395427273983,0.0,0.0,1.2145147719229654,1,-3.470661869132106
0.0,-0.502391796761936,1.0,-0.21501964933795747,0.0,0.0,-0.8654034916554159,0.0,1.0,-1.463531614362531,1,-5.22589397814545
0.0,-0.05904533320752514,1.0,0.5809461189586059,1.0,0.0,-1.7537479336731652,1.0,1.0,0.39013485700414524,1,-4.521763672456562
0.0,0.44156376142988285,1.0,-0.3957244145093277,1.0,1.0,-0.39399453000199725,0.0,1.0,-1.627736903215253,1,-5.527338971371986
1.0,-1.6515494755794868,1.0,0.4336342668251428,1.0,0.0,-1.0475878744496825,1.0,1.0,1.4146396417349045,1,-2.515714204822317
1.0,0.42742654381147593,1.0,0.5595421568619823,0.0,1.0,-1.1547297298779537,1.0,0.0,-0.389566226567479,1,-4.208701205241872
1.0,0.597505947634237,1.0,-1.666981958970436,0.0,1.0,0.2522184284163747,0.0,0.0,0.3371929780423329,1,-4.251750954494127
0.0,1.6341175073153944,1.0,0.29549167959558015,0.0,1.0,0.8621386532898329,1.0,1.0,-0.8260666694082427,0,-4.832212734681971
1.0,-1.124119452379552,0.0,1.4511024405860484,0.0,0.0,-0.37087540151529963,1.0,1.0,-1.5889320500274307,0,-3.334581466363086
1.0,0.5721474895820378,1.0,-0.4173409839263291,1.0,1.0,-0.8953780770598875,1.0,1.0,1.5072297911679502,1,-3.4700716769133075
1.0,0.8724301407923694,0.0,-0.4025280405546824,1.0,1.0,-0.7494767097986941,0.0,0.0,1.1099044159365936,0,-3.1636460223221414
1.0,0.04352251484147741,0.0,-1.7315714028074478,1.0,0.0,-1.0048013036824817,1.0,0.0,0.8207584992636485,1,-2.5533206174794802
1.0,0.23549740433585956,1.0,0.6508944911482923,1.0,1.0,-0.46419630320629063,1.0,1.0,0.5004663105634544,1,-4.177514311197292
1.0,0.14902609122824909,1.0,0.9560671181000148,1.0,1.0,-0.2468988849775276,1.0,1.0,1.188928001415205,0,-3.757523709126199
