w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,Z,Y
0.0,-1.0640783088848105,1.0,-0.3672044613218055,0.0,0.0,0.7740284081740576,1.0,1.0,-1.6985110053102968,1,-4.200132864685652
1.0,-1.368181435888453,1.0,0.02286652333643199,0.0,0.0,0.6216172958159393,1.0,1.0,0.6528929458637824,1,-2.8805294361671385
1.0,0.8592407933354597,0.0,-0.32577144452564477,1.0,1.0,-0.43663072122419166,1.0,1.0,-0.09838029518580807,0,-3.206846149966193
1.0,-0.369862082265754,0.0,-0.5199928965397597,1.0,1.0,-0.30474316606601204,0.0,1.0,-0.04127214530949424,0,-3.079272731800323
1.0,0.5237517569405545,1.0,-1.4836669370064322,1.0,1.0,-0.2456492112647832,1.0,0.0,1.9938213236063693,1,-3.0625438216830227
1.0,0.9802837066627289,0.0,0.1414137448004319,1.0,1.0,-0.11574209020954408,0.0,1.0,-1.2446934576197426,1,-4.350685442596808
0.0,-0.45024241198903175,0.0,0.3519648661557021,0.0,0.0,-0.5535292362130934,0.0,1.0,-0.8259707891908491,0,-3.906869816177421
0.0,-0.7239041231922578,0.0,-0.06735728012103805,0.0,1.0,-1.1751444184729196,0.0,1.0,1.9806412754573275,0,-3.004234830882927
0.0,0.3893647719715097,1.0,0.32694107520990684,1.0,1.0,-0.7061735771881267,1.0,1.0,1.5310318654561526,0,-4.154755858018964
0.0,-0.9892076880525537,1.0,-1.2076421660633927,0.0,0.0,1.0517769274609068,0.0,0.0,0.4929833766137758,0,-4.087491635681943
1.0,-0.16386285274444803,1.0,0.9090088958984828,1.0,0.0,-0.8403381992154789,1.0,1.0,-0.2613604494667465,1,-5.375534223323744
0.0,-0.12195874921710233,0.0,0.573641979465286,0.0,0.0,0.20859399255287606,1.0,1.0,0.35380053547252854,0,-3.116223611224377
0.0,-1.2241401322522556,1.0,-1.4056266017221646,1.0,0.0,0.42923342808429044,1.0,0.0,0.8987649110745503,0,-3.0550494005381292
1.0,1.4702247376126505,0.0,0.3790635379755979,0.0,1.0,0.10017281510673162,0.0,1.0,1.3432843288880238,0,-3.9185303119202275
0.0,1.4613175803513185,0.0,0.20692346026888508,1.0,1.0,1.6794811098031646,0.0,0.0,0.6430549662433346,0,-4.361408742667397
1.0,-0.40589543951080903,1.0,-0.7233801159509465,0.0,0.0,1.2826464110302391,1.0,0.0,-1.0928857603115836,1,-3.841704955857906
1.0,0.4649538664425871,1.0,-0.16249340221676523,0.0,1.0,0.2723211464517134,1.0,0.0,-1.0936356511046719,1,-4.380034264035021
1.0,0.1424307582755959,0.0,0.4742465652903466,1.0,0.0,-0.22023510424741446,1.0,1.0,2.272824724515024,0,-2.5858958087319177
1.0,1.3741626518006422,1.0,-0.45343640366923116,1.0,1.0,0.27149570418338487,1.0,0.0,-1.9290961149365218,1,-4.660677055578765
1.0,-0.8550032993969369,1.0,1.3688680369647281,1.0,0.0,-0.9929787153063325,1.0,1.0,0.7836953622266382,1,-4.282470889994672
1.0,1.5137218576860858,0.0,0.9866368596347324,1.0,1.0,-1.2115339254131154,0.0,1.0,-0.9639963995861928,0,-5.076676174509214
0.0,-0.6364797963814165,0.0,-0.06803952490755205,1.0,0.0,-0.1656053617833779,1.0,1.0,0.11623784855911527,0,-2.6136691990217034
1.0,-0.887689696063065,1.0,0.6369216112316443,1.0,0.0,0.46329406873010165,0.0,1.0,-0.32596405474640966,0,-4.387302140536018
1.0,-0.05986295202089284,0.0,-0.24074485086401515,1.0,0.0,-1.334224190995534,0.0,0.0,-0.08061153024959679,1,-3.3852520400956148
1.0,1.6150071107325552,1.0,0.004031943461342725,0.0,1.0,1.240485798189956,0.0,1.0,0.85890700293002,1,-5.1499596336199795
0.0,2.3490224174616596,0.0,1.9628267099176533,1.0,1.0,-0.2365766412909169,1.0,1.0,0.7325697446329743,0,-5.140222255126046
0.0,-0.7799355983153464,1.0,-1.1858323329337874,0.0,0.0,-1.335580756613904,1.0,0.0,-0.5117426284095823,0,-3.667321845988425
1.0,0.48124504483974834,1.0,-0.4818153794374904,0.0,1.0,0.32210303697024334,0.0,0.0,1.7779542612509798,1,-4.375373103048911
0.0,0.8955104607043014,1.0,0.3742479707230181,0.0,1.0,-0.8171801118646427,1.0,1.0,2.077014936414748,0,-3.991871739264155
1.0,-0.05772874844019548,0.0,-1.2742010573146016,1.0,1.0,0.22508110955918045,1.0,0.0,0.1401533995616031,1,-2.4161111804090885
1.0,0.0203680505402626,1.0,1.184504346567965,1.0,1.0,-0.08025316985598277,0.0,1.0,-1.0431408347566973,1,-4.92173711972
1.0,-1.462005356997222,0.0,0.5891788937643647,1.0,0.0,0.8033716218119229,0.0,1.0,0.12755829423726284,1,-3.85476921796507
1.0,0.5909702938077616,1.0,-0.07458849979335255,1.0,1.0,0.9159611114541311,0.0,1.0,0.4517824582874191,0,-4.358912468770225
0.0,-1.411359884808165,1.0,0.28616316429242067,0.0,0.0,0.30858769941595215,1.0,0.0,-1.5095095492672617,0,-3.7680073190249965
0.0,0.44916323286255216,0.0,-0.09648578101951054,0.0,1.0,-0.24807810605371897,1.0,0.0,0.533164540151108,0,-2.7829912865283584
0.0,0.5783164714244117,1.0,1.4485921981792977,0.0,1.0,0.1562113041401727,1.0,1.0,-0.9722374557832649,0,-4.918170509611747
1.0,-1.4491969182213331,0.0,-1.3977632743980126,1.0,0.0,2.7281338867142164,1.0,0.0,-0.2002288832644352,1,-1.9428925316463102
1.0,0.3803953153877481,0.0,0.31452397790419284,0.0,1.0,-1.3614774726686432,0.0,0.0,-0.4494497900380229,1,-4.125033894719403
0.0,-0.008473755070769666,0.0,-1.6124490794337685,0.0,0.0,-1.2416279835510824,1.0,0.0,-0.35047258047978913,0,-2.9280406728279367
0.0,-0.5471072146771031,0.0,-0.6457978603306161,0.0,0.0,-0.4412465374520145,1.0,0.0,-0.09160170208054558,0,-3.0487523042971665
0.0,-0.9040115003079103,1.0,-0.7427218340061638,1.0,0.0,-0.15445641632853033,0.0,0.0,-0.6535804290653439,1,-4.689294126311429
1.0,0.14980540495790495,1.0,1.2903506142471466,0.0,1.0,1.1986702747761346,1.0,1.0,-0.3368899078941724,1,-4.181192271336388
0.0,0.22973003146429558,0.0,1.0924915334962026,0.0,0.0,-1.4097008838464649,0.0,1.0,1.0636230046455573,0,-4.479685941360032
0.0,-0.2305094442456488,0.0,0.5037871908020836,0.0,0.0,1.497545409983699,1.0,1.0,-0.9353294041844901,1,-4.25775633194462
1.0,-0.5311279312734628,1.0,-1.7981591165645174,0.0,0.0,-1.1485579347635753,1.0,0.0,-0.4280684942617553,1,-3.287656177372272
1.0,-0.22394528676877956,1.0,-1.0958333386001817,1.0,1.0,-0.6404396643782271,0.0,0.0,2.064234348133979,1,-3.4258224933636203
1.0,0.3713055517524134,0.0,1.0884352920459868,0.0,0.0,-0.933526694282811,1.0,0.0,-1.0362645231157266,1,-4.691408361692499
0.0,-0.8628141546832861,0.0,-1.0468021985384537,0.0,0.0,-1.1663360959325468,0.0,0.0,-1.6159836654291608,0,-3.2833639084269257
1.0,-0.5455379478884193,0.0,-0.6220519128500092,0.0,0.0,-0.08277025742431583,0.0,1.0,1.1590917838782182,1,-3.1692971704208057
1.0,-0.33714501609396264,1.0,-0.04433589319862812,0.0,1.0,0.0967764962351651,1.0,0.0,0.14683058687069694,1,-3.679443460396268
1.0,0.9495839007272353,0.0,-0.8154631855581927,0.0,1.0,0.002876052995971817,1.0,0.0,-0.121439368564588,1,-3.5472348603510144
0.0,0.713113761844796,0.0,0.20329206777738096,0.0,1.0,-0.8632124024029318,0.0,0.0,-0.010639695518597014,0,-4.2416629732523425
0.0,-0.42028733668817614,0.0,0.19753630819854295,1.0,0.0,-0.17326852108947102,0.0,0.0,0.20398612022489532,0,-2.9981308168913423
0.0,-1.2784946802991444,0.0,0.2030683043605156,0.0,0.0,0.05131262211963375,1.0,1.0,-0.8520169716242184,0,-3.0318692936625253
1.0,-0.6109464560037926,0.0,-0.14011435241226186,1.0,1.0,0.6676244654290786,0.0,1.0,-1.293376898510783,1,-4.43455636955252
0.0,1.5338752535441071,1.0,0.31702067948376367,1.0,1.0,-0.4910270365897125,0.0,1.0,0.7195942302902434,0,-5.339135190380918
1.0,-0.002267927841368806,1.0,0.07306361079947359,0.0,1.0,-0.09714537454832205,0.0,0.0,0.8051891642836931,1,-4.348263189467131
0.0,-0.9462165292635235,1.0,0.33883773325585254,1.0,0.0,0.47571719685436026,0.0,1.0,-0.8854582357419414,1,-5.442269967190744
0.0,-0.4335014153485608,0.0,-0.47281043857698696,1.0,0.0,0.5123262359665066,0.0,0.0,-1.9270180801481998,1,-5.026812275054711
0.0,1.2940089809069801,1.0,-0.14177852384404915,1.0,1.0,1.1780960590861635,0.0,0.0,0.19696534661558243,0,-5.046967000953968
0.0,0.787077872083974,0.0,-1.6269795521238128,1.0,1.0,1.0115350382702608,1.0,0.0,-0.8771118759127429,0,-3.616587847696419
0.0,-0.6020008544587612,0.0,1.653515967238969,1.0,0.0,-0.49176722338497586,1.0,1.0,1.0531593138385575,0,-3.3908650987990514
0.0,1.3585022938632165,0.0,1.9229056296724776,0.0,1.0,0.943487038888683,0.0,1.0,0.6017598467457856,0,-5.064260032684227
1.0,-0.9772470789068611,1.0,-1.5019328307339803,0.0,0.0,1.0350191245751725,0.0,0.0,0.006771008324991752,1,-3.7883720298020793
1.0,2.2288151667592646,1.0,-1.528394068263305,1.0,1.0,-2.611102501511818,0.0,0.0,0.8074247077259399,1,-4.911875921793194
1.0,-0.24882326761938017,0.0,-1.1499055299213787,0.0,0.0,0.7241076915369672,1.0,0.0,-1.8098327997961134,1,-2.818475383862025
1.0,-1.218168491870415,0.0,-0.3999789804520635,0.0,0.0,2.5613855991604724,0.0,0.0,-0.20012798012939978,1,-3.2733746630238474
1.0,-2.3964185088124363,1.0,0.2662366792685118,1.0,0.0,-0.5048718621582118,1.0,0.0,-2.2436774888363975,1,-3.6289572876667657
1.0,0.02191231914339905,0.0,-1.091687976922731,1.0,1.0,-0.5208676569886235,1.0,0.0,0.9091672467634823,0,-2.218649687371804
1.0,-0.6545431620023479,1.0,0.16399603975140464,0.0,0.0,-1.533165057655044,0.0,1.0,-0.5670212194849618,1,-4.6312616679386
0.0,0.6380910423619083,1.0,-1.8848835481291313,0.0,1.0,-0.04433376244667529,0.0,0.0,-2.2397547321048816,0,-5.533652217773829
1.0,-1.506683681379682,1.0,0.7426821929019428,0.0,0.0,-1.324843952636287,1.0,1.0,-0.8467102467971716,1,-3.913802704533012
0.0,0.6799150928371422,1.0,-0.6496751185507869,1.0,1.0,-1.4021884683791639,1.0,0.0,-1.4590666037300468,0,-3.6750465113038695
0.0,-1.527599808668181,0.0,-1.0218557665898926,0.0,0.0,-1.6015427239086693,1.0,0.0,-1.01149676242488,1,-3.007788581892507
0.0,-0.6281756628134154,0.0,-0.9094916264754304,0.0,0.0,1.1094154437747354,1.0,0.0,-0.7844883726502976,1,-3.311113730722091
1.0,0.33422233579037214,0.0,0.6133464033729663,1.0,1.0,0.9217621847200207,0.0,0.0,-0.4139510421599149,0,-3.766970301178425
1.0,-1.6732133948048347,1.0,1.060053014206897,1.0,0.0,-1.345552699506215,1.0,1.0,-0.8701605194030357,0,-3.1528537261814544
1.0,1.1640669435016575,0.0,0.026717538648604724,0.0,1.0,0.8454631588886184,0.0,0.0,-0.3181164855135506,1,-4.576546493436417
0.0,-1.0764398061473608,0.0,-1.5940889786060604,1.0,0.0,-0.1277375275559031,1.0,0.0,0.7637702494780587,0,-2.439306715439692
1.0,-1.1742533212382074,0.0,1.0542159174652743,1.0,0.0,-0.9299556958994004,1.0,1.0,0.09941918471484172,0,-3.0996123200676884
0.0,-0.7102077819885158,0.0,-1.0934565373708258,0.0,0.0,-0.3785177003388351,1.0,0.0,-0.04983283641520828,0,-3.1049531061963176
1.0,0.5763205740127788,1.0,-0.5054016371514743,0.0,1.0,-0.6626337511356168,0.0,0.0,1.3372737346364678,1,-4.046655900501767
1.0,-0.49359312953088713,1.0,-0.6021013372993472,0.0,0.0,-0.44782426582458024,1.0,0.0,1.524804629770675,1,-3.359091725864324
0.0,-0.9512610550754353,0.0,0.5416953728234319,0.0,0.0,-0.25308955859609594,1.0,1.0,-0.6434626250116448,0,-3.1446203915588145
0.0,-0.6066241957992453,1.0,1.3197036364948806,0.0,0.0,1.8686916950795796,0.0,1.0,-0.6774859452077474,0,-5.312306534879794
1.0,1.6498562945581126,0.0,-0.8643854010951297,0.0,1.0,-0.7075743172197078,0.0,1.0,-0.1422246757685345,0,-4.659565031571406
1.0,-0.3095891574065067,0.0,-0.5768042061848865,1.0,1.0,1.3947293384313297,0.0,0.0,-1.2366903808254086,0,-3.4693254148981727
0.0,1.0721003588266929,1.0,0.3038524255598095,0.0,1.0,1.2207012246855586,1.0,1.0,-0.8216855601793779,1,-4.816086703632701
0.0,1.6666348634615966,0.0,-0.9183009479652716,1.0,1.0,-0.33024317149304533,0.0,0.0,0.785558760079163,0,-3.7239721856734476
0.0,0.9051446281088104,1.0,-1.455158449054018,1.0,1.0,0.5543948199261007,1.0,0.0,0.6019260514622643,0,-3.8247623966302937
0.0,-1.9834248091501339,1.0,0.7828529500942538,0.0,0.0,-0.9238163664419707,0.0,1.0,0.5884070189789898,0,-3.873777063595995
0.0,0.8014035182101693,1.0,1.4070582869742156,0.0,1.0,-0.17617751232972823,0.0,1.0,-0.7337513921954583,0,-5.478362655103176
1.0,-2.0495519052053184,0.0,1.655559599732857,1.0,0.0,1.8728263570624626,0.0,1.0,0.03881764839517054,1,-3.5240248965677066
1.0,1.5302073473975935,0.0,0.8417378398163203,0.0,1.0,0.5391591753578853,0.0,1.0,-0.08194783744142924,0,-4.543217016630602
0.0,-1.1696720079261727,1.0,2.063071072755595,1.0,0.0,-2.262624582343958,1.0,1.0,1.6709466136415334,1,-4.399981232956216
0.0,0.23321911522848476,1.0,1.4937663991743477,0.0,1.0,-0.5995296139567221,1.0,1.0,-0.45822541225923846,0,-4.823917573313542
0.0,-0.6348449608426923,1.0,-1.0103980968247734,1.0,0.0,-0.6015638930539413,1.0,0.0,-0.6690264209275957,1,-4.104368109242074
1.0,1.232924348223936,0.0,-3.0070045475464537,0.0,1.0,-2.5383601757122896,0.0,0.0,0.7213675051292324,1,-3.263213475443801
1.0,-0.9400777677010242,1.0,-0.8515428269811659,1.0,0.0,1.5127042450971544,1.0,0.0,-0.6013924245022596,1,-3.425461039451961
0.0,-0.04916406166020663,1.0,0.30784185612938353,0.0,1.0,-1.857527977334831,0.0,1.0,-0.88799334008552,1,-5.7373096549207165
1.0,-0.490112544057915,1.0,1.6841238602139819,1.0,1.0,1.236278896543322,0.0,1.0,-0.351946966083172,1,-5.587993923123723
0.0,-0.4380242307378485,0.0,-0.1155423646903702,1.0,0.0,0.6824334308238185,1.0,1.0,-0.10900895174340583,1,-3.639963066710964
0.0,1.4972216908252383,1.0,0.4338916111135503,0.0,1.0,1.010068889861977,1.0,1.0,0.256343870688998,1,-5.353173499873076
1.0,0.011058202870032804,1.0,-1.4035933225111794,1.0,0.0,0.8385034489931157,1.0,0.0,0.6552602423689706,1,-3.1023710901992083
1.0,0.26383604495354857,0.0,2.513841799681565,1.0,1.0,-0.0018456271872012877,1.0,1.0,0.5070548114866865,0,-3.623952292121107
1.0,1.9498650890888507,0.0,-0.60958786852845,1.0,1.0,0.43535680459355053,1.0,0.0,0.2366250844267136,0,-3.271094717148716
1.0,-0.28565345810342635,1.0,1.5058837423447846,0.0,0.0,0.3148617582577631,1.0,1.0,0.384248678284634,1,-3.864113478863046
0.0,1.336704987888122,0.0,1.1182199650064106,0.0,1.0,-1.1524621986397456,0.0,1.0,0.4237361520792756,0,-4.6967063568977006
1.0,0.5409213868256212,0.0,-0.8803501106420306,0.0,1.0,-2.733034411614473,0.0,0.0,-0.8221503187677156,1,-3.844341689749093
1.0,-0.3745789876641437,1.0,-0.4374311362977677,1.0,0.0,2.475822536139211,0.0,0.0,0.7122752443900698,1,-3.229559423478585
0.0,1.657963602836011,0.0,-1.1948578992680887,0.0,1.0,-0.054776609936532106,1.0,0.0,-0.5868966296310527,0,-3.5429073044443196
0.0,0.3633788153690635,0.0,0.15186397903587515,0.0,1.0,-0.823477329226456,0.0,0.0,-0.5274913937114354,1,-5.214207531476508
1.0,0.8403629466969161,1.0,1.0716422413358484,1.0,1.0,-0.1229762905929242,0.0,1.0,1.1823824390608255,1,-4.799042188417443
0.0,-1.9557798890589333,1.0,0.8189425916342198,1.0,0.0,-0.30034274961118945,0.0,1.0,1.8516924002943702,0,-3.602550724845546
0.0,0.8961399461212814,1.0,0.3355653637456531,1.0,1.0,-0.44587304739808115,1.0,1.0,0.5536180407261455,1,-4.527713036259914
1.0,-1.863499636253294,0.0,0.11909962512876414,1.0,0.0,0.011155767667633107,1.0,1.0,-0.4120549315004431,1,-2.782519612865573
1.0,-0.7676227773955233,0.0,0.6302351066807949,0.0,0.0,-0.7919559204057158,0.0,1.0,-0.8543276878465539,1,-3.99709728740313
1.0,-0.4894217995070476,0.0,1.977785086475204,1.0,0.0,0.22002074299824462,1.0,1.0,-0.9225504429472137,0,-3.527173313577591
0.0,1.722959205521914,1.0,-1.5047467027637635,1.0,1.0,0.7842043840493195,1.0,0.0,-2.2653233437782547,0,-4.70712680237376
0.0,-0.07855857663820717,1.0,-0.3736777669143922,0.0,0.0,-0.5401175972306534,1.0,0.0,2.9398016563872806,1,-3.7147899273445577
